data_envio	estado	cidade	endereco	data_ocorrencia	forma	vitima	tipo	transfobia_quem	homofobia_quem	lesbofobia_quem	descricao	geocode_address	latitude	longitude
06/03/2016 15:14:28	São Paulo	Sp	Estação sé	20/01/2016	Discriminação	Eu fui a vítima	Lesbofobia			Lésbica	Estava de mão dada com minha namorada, ambas somos lesbicas "feminina" houve assedio por sermos mulheres e estarmos juntas sozinhas, além de palavras como "vocês precisam de homem pra ensinar como é que faz" eu nunca retruco porque além de ser lesbofobia também é assedio para ambas	Estação sé Sp São Paulo	-23.4863369	-46.3464635
06/03/2016 15:48:46	Mato Grosso do Sul	Campo Grande	Avenida Afonso Pena	20/02/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Me ofenderam verbalmente 	Avenida Afonso Pena Campo Grande Mato Grosso do Sul	-20.461366	-54.600317
06/03/2016 15:52:15	Rio Grande do Sul	Sapucaia do Sul		14/10/2015	Discriminação	Eu presenciei	Homofobia		Gay		Tentativa de justificação, por um aluno da minha escola, de que dois homens (ou duas mulheres) não podem se beijar pelo fato de estarem "influenciando" as crianças.	 Sapucaia do Sul Rio Grande do Sul	-29.8288344	-51.1441725
06/03/2016 20:13:44	Rio de Janeiro	Rio de Janeiro	Rua Joaquim Silva 82-88	21/04/2012	Violência física	Eu fui a vítima	Homofobia		Gay		Três amigos e eu saímos de um bar por volta das 4h, esperávamos uma amiga comprar comida. Dois dos amigos estavam abraçados. Passaram dois rapazes por volta de 20 anos e nos xingaram. Dissemos a eles para seguirem seu caminho e nos deixarem em paz. Saíram e voltaram em um grupo de 18 ou 19 rapazes. Saímos correndo e eu caí na rua, o grupo de agressores se espalhou atrás de meus amigos. Em mim ficaram sete a me chutar no chão. O curioso é que enquanto corríamos, as pessoas da rua davam pedaços de pau e garrafas para os agressores. Enquanto eu era chutado pelos rapazes, fiquei imóvel como uma rocha em posição fetal e protegi minha cabeça com as mãos. Acredito que como não reagi, eles bateram menos do que poderiam. No outro dia fomos à delegacia de polícia e o agente não queria registrar a ocorrência como homofobia e ainda fez piadas homofóbicas conosco.	Rua Joaquim Silva 82-88 Rio de Janeiro Rio de Janeiro	-22.9149675	-43.1791539
06/03/2016 21:07:46	Minas Gerais	JUIZ DE FORA	AV. PRESIDENTE COSTA E SILVA	22/01/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estava caminhando na rua, voltando de uma festa na Universidade Federal de Juiz de Fora. Nessa ocasião estava vestindo uma saia, e eu sou um homem gay. Nisso, alguns homens em um bar do outro lado da rua por onde passei começaram a mexer comigo, falando que iam chegar mais perto pra ver se era homem ou mulher, porque de longe tava muito estranho. E "se não fosse mulher tinham que fazer virar mulher de verdade" (sic). Fiquei muito amedrontado, porque é perto da minha residência. Apressei o passo e ouvi outro cara dizendo "não mexe não, cara. Deixa quieto." (sic). Continuei com pressa e consegui chegar em casa, bem nervoso, porém me sentindo seguro. 	AV. PRESIDENTE COSTA E SILVA JUIZ DE FORA Minas Gerais	-21.7724931	-43.3774771
06/03/2016 22:39:45	Paraná	Curitiba	Praça Rui Barbosa	29/06/2013	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estava descendo do ônibus pronto para ir a uma festa junina usando suspensórios, quando um rapaz me abordou dizendo que ia me bater. A princípio corri, mas vi que ele não ia parar falando que "viado merece apanhar". Atravessei a rua, as pessoas continuaram olhando e não fizeram nada. Consegui escapar para um local com o maior número de pessoas possível.	Praça Rui Barbosa Curitiba Paraná	-25.4362573	-49.2739706
06/03/2016 23:50:50	Amazonas	Manaus	Cachoeirinha	03/10/2015	Violência física	Eu fui a vítima	Lesbofobia			Bissexual	Fui agredida  dentro de minha própria casa por minha mãe, fisicamente após anos de violência psicológica motivada por lesbofobia. 	Cachoeirinha Manaus Amazonas	-3.1268	-60.0057133
07/03/2016 00:28:39	Rio Grande do Sul	Pelotas		27/11/2015	Assassinato	Eu presenciei	Transfobia	Mulher trans			Assassinato de jovem trans que estava prestes a se formar no curso de Psicologia na Universidade Federal de Pelotas	 Pelotas Rio Grande do Sul	-31.7653989	-52.3375886
07/03/2016 00:31:50	Santa Catarina	Florianópolis	1007	20/08/2015	Violência verbal	Eu fui a vítima	Homofobia		Bissexual		Ofendido verbalmente dentro de festa.	1007 Florianópolis Santa Catarina	-27.5826673	-48.5850505
07/03/2016 00:32:26	Pernambuco	Recife	Praça do Arsenal	11/02/2011	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estava beijando meu namorado quando um homem nos xingou com comentários homofóbicos.	Praça do Arsenal Recife Pernambuco	-8.0610196	-34.8712787
07/03/2016 00:48:00	Santa Catarina	Criciúma	AV. Centenário	04/02/2016	Discriminação	Eu fui a vítima	Transfobia	Mulher trans			Eu estava passando por uma rua muito movimentada da minha cidade e comecei a ser perseguida por um carro cheio de garotos que gritavam xingamentos para mim. Era por volta das 20h quando aconteceu, algumas amigas travestis estavam em trabalhando por ali e me ajudaram , mas a perseguição junto dos xingamentos ocorreu por volta de uns cinco minutos. Eles ameaçavam descer do carro para me agredir e tentavam jogar garrafas de bebidas em mim, eu comecei a caminhar mais depressa, até ver minhas amigas.	AV. Centenário Criciúma Santa Catarina	-28.6813984	-49.3644099
07/03/2016 01:15:58	Bahia	Salvador	Shopping Salvador	02/03/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Caminhando pelo shopping, fui chamado de ''viado''. Senti a violência e o deboche no olhar do agressor. Não que me incomode ser chamado assim, pois sei que há agressões piores. Mas me senti desrespeitado.	Shopping Salvador Salvador Bahia	-12.9754909	-38.4529059
07/03/2016 01:23:05	Minas Gerais	São João del Rei	Rua Frei Estevão 	03/03/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Carro com pessoas cretinas (preconceituosas) passou e as pessoas de dentro do carro ficaram xingando eu e um amigo. Depois pararam o carro e ficaram fazendo sinais obscenos de dentro do carro, enquanto eu discutia com eles.  	Rua Frei Estevão  São João del Rei Minas Gerais	-21.1413996	-44.2605688
07/03/2016 01:35:01	Santa Catarina	Florianópolis 	Rua Deputado Leoberto Leal, 116, Centro	06/03/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Ontem na Jivago Social Club eu e uma amiga (após alguns drinks) subimos em uma pilastra no meio da pista da balada, uma pilastra que tem um degrau que realmente da pra subir, o espaço não fica muito alto então fica fácil o acesso de qualquer um ali. Nesse momento, aparece um segurança, ignora a existência da minha amiga, toca em mim e me manda descer, eu acato as ordens dele mas o segurança continua tocando em mim e me falando coisas com uma cara de bravo (enquanto me toca), eu pedia repetidamente pra ele tirar a mão de mim uma vez que eu já tinha descido e acatado as ordens dele. Por muito tempo ele ficou ali repetindo coisas desnecessarias uma vez que o recado dele ja estava dado e não havia mais nenhum problema. Todos os meus amigos estavam parados ao redor olhando com cara de espanto tentando entender o que estava acontecendo. E ele não parava de falar e não ia embora e continuava me tocando. Nao sei de onde ele tirou motivos pra ficar me coagindo verbal e fisicamente daquele jeito. Nesse momento eu me estresso e falo que quero falar com alguem responsavel pela balada. Vou até o caixa da balada e outro segurança diz para que eu procure alguém na entrada da balada, onde haviam dois seguranças que fazem a revista e uma recepcionista, eu falo com a recepcionista e ela me manda falar com o segurança, eu falo com a segurança mulher e ela me passa pra outro segurança homem que estava na porta. Pedimos para falar com alguem da casa e os seguranças, visivelmente sem preparo pra uma situaçao desse tipo em momento algum chamam alguem da casa. Nesse momento o segurança que estava na revista chama o segurança que me coagiu. Quando ele chega ele sugere pra gente ir pra fora da balada pra “conversar” lá fora. Ficam insistindo pra não fazer confusão (um deles até fala alto pra mim "sem escândalo") ali no local e pra irmos la fora resolver. Diante dessa situaçao inesperada eu pedi pra minha amiga gravar o que estava acontecendo, a minha amiga estava com a camera do celular somente em mim para registrar qualquer coisa que ocorresse comigo. O segurança da porta tomou o celular da mão dela de uma forma agressiva. Ela, uma mulher com a metade da altura e massa muscular dele teve o seu celular arrancado por um segurança que alegava direitos autorais de imagens, ele não pediu que parasse, ele simplesmente arrancou o celular das maos dela (tem vídeo do momento). Talvez eles não tivessem treinamento para tratar de forma adequada os clientes ou para chamar a gerencia quando solicitados, mas acho que quanto a evitar escândalos e a gravação do mesmo eles pareciam ter. Em momento algum nenhum deles foi capaz de chamar um responsável da casa, o tempo todo tentaram contornar o problema eles mesmos e resolver direto comigo. Depois disso tudo eu sai da balada totalmente abalado emocionalmente com os meus amigos e meu namorado, chamamos um host da balada que estava do lado de fora para falar comigo, eu relato o que aconteceu e exijo que algo seja feito. Ele fica pedindo o tempo todo pra que me acalmasse e mandasse um e-mail no dia seguinte pra uma tal de Denise que ela resolveria a situação. Após eu insistir que não ia esperar ate o dia seguinte pra mandar um e-mail e que queria que alguem mais responsavel da casa pudesse falar comigo ele diz que vai chamar a tal de Denise pra eu conversar com ela. Quando ele voltou, não veio nenhuma Denise, veio a Cristina que conversou comigo. Ela explicou que o segurança so trabalhava ali ha um dia, são terceirizados e ela disse que poderia solicitar a troca do funcionario pra empresa, mas o outro que arrancou o celular das maos da minha amiga já trabalhava há mais tempo e nunca houve problemas e ela nao poderia garantir que ele fosse substituido. Ela sempre falava ‘vou averiguar com eles se isso ocorreu mesmo e se for vou tomar as providencias’. Ou seja, a afirmação do cliente não era tão importante pra casa, ela precisava averiguar com os funcionários se eles tinham mesmo agido daquela forma, o que é algo absurdo. Eu queria que os seguranças pedissem desculpas, e pedi que ela trouxesse eles para tal. A cristina chamou os seguranças, e qual foi minha surpresa quando ela voltou, nao so com os seguranças mas com outros dois caras, um comissario da festa e um responsavel pela casa. O responsavel ficou ha alguns metros so observando calado e o comissário, que é gay, ficou o tempo todo desligitimando o ato dos seguranças alegando que tirou o celular das maos da minha amiga era legal ‘pq ele sempre brincava com as gays e nunca houve nenhum problema’. Ou seja, ela trouxe alguem relacionada a casa que poderia questionar a validade das afirmações que eu estava fazendo. Os seguranças disseram desculpas mas ficava claro a insatisfação deles em faze-lo. A casa podia ter prestado maior apoio ou se solidarizado e tomado mais medidas pra reparar e se desculpas pelo ocorrido, mas a maior parte da conversa foi sobre como e difícil lidar com seguranças terceirizados ainda mais por ser o primeiro dia dele e eles não saberem como o funcionário vai se sair. Ver um estabelecimento que recebe majoritariamente publico LGBT não saber lidar com situações como essa, e ainda tentar coagir as afirmações que foram feitas e pesado. É pesado quando seus direitos não são respeitados, quando vc reclama e tentam te enfiar guela abaixo uma desculpa qualquer ou contornar a situação pra não ficar feio pra eles.	Rua Deputado Leoberto Leal, 116, Centro Florianópolis  Santa Catarina	-27.5938145	-48.5507181
07/03/2016 01:49:39	Minas Gerais	São João del Rei	Bar Cantinho da Canja 	18/09/2015	Violência física	Eu fui a vítima	Homofobia		Gay		Eu fui comprar uma cerveja no bar e uma pessoa cretina (preconceituosa) estava no balcão conversando com uma atendente. Pedi uma cerveja para a atendente e um tempo depois essa pessoa que tambem estava la, chutou a minha perna, mas como estava muito alcoolizado o chute nao foi forte. Entao eu enfrentei a pessoa, que ainda assim ficou tentando me encostar. Entao eu empurrei o braço que a pessoa tentava encostar em mim, na direção dela, enforcando e distanciando a pessoa que tentava me agredir. Nesse momento um amigo dessa pessoa veio interferir, dizendo que ele estava bebado e logo depois um dos sócios do estabelecimento e um funcionario retiraram a pessoa e o amigo do bar. 	Bar Cantinho da Canja  São João del Rei Minas Gerais	-21.1315407	-44.25306500000001
07/03/2016 04:41:52	Santa Catarina	Criciúma		09/07/2012	Violência verbal	Eu fui a vítima	Homofobia		Gay		Foi terrível! Na minha própria escola eu sofri muito, meus colegas debochavam de mim, minha diretora queria me expulsar por não ser igual os outros meninos, e ainda rasgou meu trabalho de artes sobre igualdade e me proibiu de usar bermuda, pois eu não era " igual" aos outros meninos. Sem falar que também, eu não podia fazer atividades extra curriculares! 	 Criciúma Santa Catarina	-28.6727702	-49.3733771
07/03/2016 08:21:32	Pernambuco	Recife	Hiperbompreço supermercados Casa Forte	11/09/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Ao adentrar a loja, fui abordado por 3 funcionários do serviço de cartão de crédito da rede Hipercard. Eram 2 mulheres e um homem. Quando me aproximei, uma das mulheres me perguntou: deseja fazer o cartão Hipercard? Respondi: "já tenho querida, obrigado". Neste momento, o rapaz do grupo se aproximou da jovem que tinha falado comigo e disparou: "hummmmm, ui ui" e ficou dando risinhos com as outras funcionárias que continuaram me olhando, mesmo quando me virei para olhá-las. Continuaram comentando entre si e emitindo gargalhadas. Procurei a gerência do Hipercard dentro do estabelecimento. Outra funcionária, ao ouvir o ocorrido, falou rispidamente que a gerente "tinha saido". Pedi então por um responsável, mas ela afirmou que não tinha ninguém. Aí questionei sobre a conduta dos funcionários no estabelecimento. Ela mentiu e disse que "estava lá com ele e não tinha visto nada demais". Eu sabia que ela não estava. A fisionomia era totalmente diferente.  Fui embora e evitei retornar ao estabelecimento.	Hiperbompreço supermercados Casa Forte Recife Pernambuco	-8.033553399999999	-34.91895969999999
07/03/2016 08:25:08	Santa Catarina	Criciuma	Paço Municipal	18/07/2015	Ameaça 	Eu fui a vítima	Lesbofobia			Lésbica	Estava eu e minha namorada deitadas na grama no paço municipal quando vários homens em cima de cavalos começaram a nos rodear e falar várias coisas ofensivas. No mesmo dia e lugar, só um pouco mais tarde, depois de superarmos o fato anterior, enquanto estávamos abraçadas e demonstrando carinho, em determinado momento percebemos que havia um cara batendo punheta olhando pra nós, nos sentimos extremamente ofendidas.	Paço Municipal Criciuma Santa Catarina	-28.7543585	-49.4729792
07/03/2016 08:44:04	Rio Grande do Norte	Pipa	Natal	04/01/2014	Discriminação	Eu fui a vítima	Homofobia		Gay		Em restaurante eu e meus amigos não foi atendido.	Natal Pipa Rio Grande do Norte	-5.8731839	-35.1871631
07/03/2016 09:46:12	Pernambuco	Petrolina 		03/02/2016	Violência verbal	Eu presenciei	Homofobia		Gay		Um homem ofendeu outro pelo fato dele ser homossexual 	 Petrolina  Pernambuco	-9.389083	-40.5030961
04/03/2016 00:29:00	São Paulo	São Paulo	Universidade Mackenzie	03/03/2012	Violência verbal	Eu presenciei	Transfobia	Mulher trans			Em sala de aula, ao indagar a um colega do curso de Direito o que ele havia feito no final de semana, ele respondeu com repugnante satisfação que passou na Av. Indianópolis para xingar e ameaçar mulheres trans profissionais do sexo. Esse colega hoje é formado pelo DPOC e advogado.	Universidade Mackenzie São Paulo São Paulo	-23.5483573	-46.6573734
07/03/2016 11:06:38	Rio Grande do Sul	Porto Alegre	Rua dos Andradas	06/01/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Senhora de aproximadamente 60 anos abriu a janela do seu apartamento e começou a xingar eu e meu namorado que estávamos apenas sentados um do lado do outro de mãs dadas	Rua dos Andradas Porto Alegre Rio Grande do Sul	-30.0306401	-51.2319006
07/03/2016 11:27:29	Rio de Janeiro	Rio de Janeiro	Pedra do Leme	10/04/2014	Discriminação	Eu fui a vítima	Lesbofobia			Lésbica	Estava com outra garota na praia do Leme, ao lado da pedra do Leme, quando um rapaz chegou falando "nossa, que tesão, adoro duas mulheres se beijando" e veio abraçando a gente, como se tivesse sido convidado a participar. O empurramos e falei "sai daqui! Tá louco?" e ele falou "sapata nojenta", chutou areia na gente e saiu. Fomos assediadas e agredidas.	Pedra do Leme Rio de Janeiro Rio de Janeiro	-22.8223121	-43.0582165
07/03/2016 13:02:30	Rio de Janeiro	Rio de Janeiro	Habib's - Estrada das Capoeiras, Campo Grande	01/03/2014	Discriminação	Eu presenciei	Homofobia		Gay		Tínhamos acabado de sair de uma festa e fomos ao Habib's para comer. Lá um cara começou a mexer com um garoto que estava na mesa ao lado. Ele simplesmente não parava, até que eu e meus amigos tivemos que intervir e pedir para parar. O cara não parou e começou a nos atacar, juntando ele e mais outro individuo que ameaçou bater no meu amigo. No fim, eles foram embora, mas não é a primeira vez que isso acontece na rede Habib's.	Habib's - Estrada das Capoeiras, Campo Grande Rio de Janeiro Rio de Janeiro	-22.8925609	-43.559251
07/03/2016 13:04:50	Espírito Santo	Guarapari	Meaipe	18/01/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Eu estava ficando com um garoto na boate multiplacemais, e quando nos beijávamos alguém jogava bebida, mas não viamos quem era, até que apareceu um cidadão dizendo que meteria porrada na gente se continuássemos nos beijando.	Meaipe Guarapari Espírito Santo	-20.7366542	-40.5399628
04/03/2016 00:36:40	São Paulo	São Paulo	estação de metrô fradique coutinho	13/06/2015	Violência física	Eu fui a vítima	Lesbofobia			Lésbica	mãe de ex namorada que não aceitava, descobriu, começou a perseguir a filha e no metrô nos viu, apertou meu braço e começou a me ameaçar. ninguém se mexeu e as pessoas passavam normalmente. 	estação de metrô fradique coutinho São Paulo São Paulo	-23.5660488	-46.6843013
07/03/2016 14:04:11	Santa Catarina	Joinville	Bairro Atiradores	01/06/2013	Discriminação	Eu fui a vítima	Homofobia		Gay		De forma totalmente inesperada e gratuita, um dos meus colegas de trabalho - que sempre foi uma pessoa afável e solícita com todos - começou a me tratar de forma grosseira e fria. Passou a fazer comentários homofóbicos e me atacar de forma direta. A gota d'água foi quando ele passou por trás de mim e empurrou minha cadeira, alegando que eu estava no meio do caminho. Houve uma discussão acalorada que todos da agência (uma pequena empresa) presenciaram. Um dos sócios ordenou que o agressor fosse embora. No outro dia, soubemos de sua demissão.	Bairro Atiradores Joinville Santa Catarina	-26.3072041	-48.855115
07/03/2016 14:04:15	Mato Grosso do Sul	Três Lagoas 	Avenida Clodoaldo Garcia	30/12/2015	Violência verbal	Eu presenciei	Transfobia	Travesti			Meu pai começou a xingar e tacar latinha em uma travesti, profissional do sexo, que não estava nem perto da gente. Meu pai é um idiota!	Avenida Clodoaldo Garcia Três Lagoas  Mato Grosso do Sul	-20.8021072	-51.7215844
07/03/2016 14:04:43	Rio Grande do Sul	Porto Alegre	Rua General Lima e Silva	04/07/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estava ficando com um menino em uma boate e cerca de dois homens passaram por nós usando termos pejorativos à homossexualidade.	Rua General Lima e Silva Porto Alegre Rio Grande do Sul	-30.0396602	-51.2197544
04/03/2016 01:34:29	São Paulo	São Paulo	Rua Tabuleiro	09/06/2015	Discriminação	Eu fui a vítima	Lesbofobia			Lésbica	Estava voltando da padaria, quando vi que uma moto estava parando devagar ao meu lado e o cara olhou pra mim com cara de nojo e disse "odeio sapatão, pior raça" naquele momento eu achei que iria sofrer alguma agressão, no momento não tive reação e só fui pra casa o mais rápido possível e torcendo para ele não voltar 	Rua Tabuleiro São Paulo São Paulo	-23.6020021	-46.4937049
07/03/2016 15:14:36	Minas Gerais	São João Del Rei	Bairro do Matozinhos e no Centro da cidade.	30/06/2014	Violência física	Eu fui a vítima	Homofobia		Gay		Na primeira vez, no centro, além de agressões verbais, jogaram ovos em mim e no meu namorado na época, e pra piorar a situação, como estavam de carro, perseguiram a gente como num jogo de "gato e rato", foi assustador, mas conseguimos fugir. Numa noite de sábado, numa festa à fantasia estava do lado de fora de uma boate no bairro do Matosinhos fumando e conversando com amigos meus quando um sujeito começou a provocar. Até aí consegui ignorar, mas em seguida vieram as agressões verbais, até que ele disse: "Cala a boca bichinha de merda". Respondi dizendo que não iria me calar, ele estava com um capacete de moto na mão, e bateu com o mesmo 2 vezes em meu rosto quebrando meu nariz em dois lugares diferentes. Como se isso não bastasse, após o ato, ele pegou sua moto e saiu; eu estava jorrando sangue, meus amigos e eu vimos uma viatura de polícia se aproximando, e pedimos ajuda. Num simples gesto dando "tcahuzinho" os policiais acenaram para nós e foram embora como se nada tivesse ocorrendo.	Bairro do Matozinhos e no Centro da cidade. São João Del Rei Minas Gerais	-21.1255631	-44.2372001
07/03/2016 16:45:55	Bahia	Salvador	Parque Bela Vista de Brotas	28/12/2015	Assassinato	Eu presenciei	Homofobia		Gay		Jovem homossexual de 37 anos foi torturado com vários métodos hediondos e em seguida morto dentro de seu próprio apartamento. Ainda sob investigação. 	Parque Bela Vista de Brotas Salvador Bahia	-12.984899	-38.500761
07/03/2016 17:50:02	Rio Grande do Sul	Porto Alegre	Avenida Independência	05/12/2015	Violência verbal	Eu fui a vítima	Lesbofobia			Lésbica	Estava caminhando de mãos dadas com a garota com quem me relacionava monogamicamente. Paramos na calçada aguardando o sinal ficar verde pra nós, pedestres. Continuamos de mãos dadas. Um senhor que estava próximo de uma banca de verduras e um chaveiro ao lado do Hospital Beneficência começou a gritar: "olha aquelas duas ali... Que vergonha. Dá vontade de esfregar a cara no concreto até aprenderem a ser mulheres de verdade." Nós mantivemos as mãos dadas. Imóveis. Não olhei pra ele, não quis revidar, eu tive medo que ele nos agredisse. Só queria que o sinal abrisse e logo. Quando abriu, caminhamos rápido e ele continuou gritando: "TÃO ATRAVESSANDO A RUA, PEGUEM LOGO ELAS" e nisso TODO mundo que estava atravessando a avenida (estava lotada, como sempre) olharam pra nós. Ninguém ajudou, ninguém agrediu. Mas julgaram com o olhar. Era meio dia, um calor absurdo em Porto Alegre. E eu me senti um lixo. Não porque sou lésbica, mas porque senti que não tenho segurança onde vivo.	Avenida Independência Porto Alegre Rio Grande do Sul	-30.02937	-51.2145088
07/03/2016 18:36:08	Minas Gerais	Mateus Leme	Rua Guaraciaba	13/01/2011	Violência verbal	Eu presenciei	Homofobia		Gay		Um grupo de rapazes discriminou verbalmente um homossexual, inclusive o ameaçando de violência física.	Rua Guaraciaba Mateus Leme Minas Gerais	-19.9905073	-44.425914
07/03/2016 18:40:48	Bahia	porto seguro	centro	23/10/2015	Discriminação	Eu fui a vítima	Lesbofobia			Lésbica	Fui demitida do trabalho após indícios de que eu era lésbica.	centro porto seguro Bahia	-16.4443537	-39.0653656
07/03/2016 19:02:38	São Paulo	Guarujá	Ruas 	18/11/2015	Discriminação	Eu presenciei	Homofobia		Gay		A pessoa estava passando pela rua, e uma turma de moleques começaram a zoar, chamar de bichinha e outras coisas!	Ruas  Guarujá São Paulo	-23.5552819	-46.46685129999999
07/03/2016 20:30:06	Minas Gerais	Ipatinga	Bairro Carriru	01/03/2016	Discriminação	Eu fui a vítima	Homofobia		Gay		Olhares e risadas dirigidos a mim por parte de pessoas que já haviam sido homofóbicas, não só comigo mas com outros colegas, durante toda a minha vida escolar. 	Bairro Carriru Ipatinga Minas Gerais	-19.4930992	-42.53047110000001
04/03/2016 02:50:40	São Paulo	São Paulo	Itaquera	04/03/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Fui cercado por 6 homens que tinham assistido a um jogo do Corinthinas, devidamente trajados com tal camiseta, disseram "vamos te matar na porrada porque você é um viadinho", então os respondi com a pergunta "o que estou fazendo de errado?" a resposta foi "ainda nada", com um ar de que eu fosse uma ameaça. Respirei, e sai por entre eles, já que enquanto estava naquela situação, nem os seguranças e nem ninguém se ofereceu a me ajudar, até mesmo gays que passaram ao lado, ignoraram. 	Itaquera São Paulo São Paulo	-23.5398463	-46.4475328
07/03/2016 21:07:30	Paraná	Maringá	Avenida São Paulo	01/08/2010	Violência verbal	Eu fui a vítima	Lesbofobia			Lésbica	Estava caminhando de mãos dadas com minha namorada na época e um homem saltou na nossa frente perguntando se éramos irmãs, porque não poderíamos andar de mãos dadas senão fôssemos. Na época, eu bobinha com 17 anos, não disse nada, disse que éramos primas e fomos embora.	Avenida São Paulo Maringá Paraná	-23.4295321	-51.9316576
04/03/2016 09:29:36	São Paulo	São Paulo		20/02/2016	Discriminação	Eu fui a vítima	Homofobia		Gay		Eu me senti discriminada. Sou lésbica e estava na mesa de café da manhã do meu serviço, quando uma moça que trabalha no administrativo, evangélica, fez um comentário que um menino homossexual tinha se convertido para a religião e que levara o namorado também. De início pensei que ela seria diferente da maioria dos evangélicos e defenderia homossexuais na igreja, mas quando pra minha indagnação perguntaram: mas ele ainda é gay? E diretamente e seca veio a resposta: não, para ele Deus deu uma visão de luz e ele se curou. Ninguém na mesa rebateu. Ninguém falou absolutamente nada. E o café desceu tão seco que parecia que voltaria a qualquer momento junto com as palavras que ficaram entaladas. Sou professora de uma ONG e tenho medo de me assumir no trabalho, pois a maioria das pessoas são religiosas e para elas ser homossexual e trabalhar com crianças não existe. 	 São Paulo São Paulo	-23.5505199	-46.63330939999999
07/03/2016 23:32:46	Minas Gerais	Belo Horizonte	 R. Alberto Cintra, 32 	09/01/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estavamos sentados no bar e recebemos um bilhete anônimo vindo de outro(s) cliente(s) entregue por um garçom. O bilhete continha conteúdo altamente homofóbico, machista (havia uma amiga nossa na mesa também) e desrepeitoso.	 R. Alberto Cintra, 32  Belo Horizonte Minas Gerais	-19.8797616	-43.9288161
04/03/2016 12:04:31	São Paulo	São Paulo	Baixo Augusta	22/01/2016	Violência verbal	Eu fui a vítima	Homofobia		Bissexual		Estava ficando com um cara, a gente estava na parede e 3 torcedores do Corinthians gritaram comentários homofóbicos pra gente do outro lado da rua enquanto passavam.	Baixo Augusta São Paulo São Paulo	-23.555	-46.655278
04/03/2016 13:10:16	São Paulo	São Paulo	Jardim Zoológico	23/01/2015	Discriminação	Eu fui a vítima	Lesbofobia			Lésbica	Estava com a minha namorada no Zoológico de São Paulo. Estávamos abraçadas, brincando uma com a outra, dando um selinho ou outro (não que faça diferença, mas nada "escandaloso"), quando uma funcionária do zoo pediu para que não ficássemos "nos abraçando e nos beijando muito assim", porque o ambiente tinha muitas crianças.	Jardim Zoológico São Paulo São Paulo	-23.6366168	-46.5805642
04/03/2016 16:26:37	São Paulo	São Paulo	Escola Vera Cruz	01/01/2007	Violência verbal	Eu fui a vítima	Homofobia		Gay		Discriminação em geral. Uma escola nojenta que não dá o mínimo de suporte pras vítimas de homofobia. Fui vítima por 8 anos, sem trégua. Tenho trauma e pavor de pensar nessa época.	Escola Vera Cruz São Paulo São Paulo	-23.6857203	-46.8238104
04/03/2016 20:46:27	São Paulo	São Paulo	Alameda Lorena	10/05/2014	Discriminação	Eu fui a vítima	Homofobia		Gay		Estava jantando com o meu namorado e após um selinho, a recepcionista do local foi até onde estávamos e nos disse que lá não era local para isso. Haviam varios casais heterossexuais trocando carícias no mesmo lugar.	Alameda Lorena São Paulo São Paulo	-23.5665334	-46.6629572
08/03/2016 15:48:16	Pará	Belém	Doca	01/01/2016	Violência verbal	Eu presenciei	Homofobia		Bissexual		O cara estava de boas com o namorado/ficante dele se beijando no caso, mas ninguém parecia incomodado, quando chegou um grupo de homens e começou a agredir verbalmente os dois e teve uma hora que quase acabou saindo porrada.	Doca Belém Pará	-1.4557549	-48.4901799
08/03/2016 16:36:05	Paraná	Curitiba	Rua Fernandes Vieira, n.17	03/03/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Violência verbal demonstrando intolerância.	Rua Fernandes Vieira, n.17 Curitiba Paraná	-25.4963786	-49.2811243
08/03/2016 20:00:15	São Paulo	Sao Paulo		16/01/2016	Violência verbal	Eu fui a vítima	Lesbofobia			Bissexual	Estava eu (bissexual) mais duas amigas (lésbicas) andando em uma feira de food truck com uma bandeirinha gay. O suposto segurança do local partiu pra cima da gente com um tom agressivo dizendo "é assim que vocês querem respeito?"	 Sao Paulo São Paulo	-23.5505199	-46.63330939999999
09/03/2016 10:04:34	Bahia	Morro do Chapéu	Rua Nilo Peçanha	06/12/2014	Discriminação	Eu fui a vítima	Homofobia		Gay		No ambiente de trabalho o gestor de RH proferia contra mim, sem eu saber, discurso de ódio por eu ser um homem gay.	Rua Nilo Peçanha Morro do Chapéu Bahia	-11.5522686	-41.1535527
